"","imp","pm","ap","n","r2","cx","ld.prb.int","ld.prb.x","ld.prb.z1","ld.sb.int","ld.sb.x","ld.sb.z1","ld.mcsd.int","ld.mcsd.x","ld.mcsd.z1","ld.sig.int","ld.sig.x","ld.sig.z1","ld.cic.int","ld.cic.x","ld.cic.z1","ld.ciw.int","ld.ciw.x","ld.ciw.z1","mi.prb.int","mi.prb.x","mi.prb.z1","mi.sb.int","mi.sb.x","mi.sb.z1","mi.mcsd.int","mi.mcsd.x","mi.mcsd.z1","mi.sig.int","mi.sig.x","mi.sig.z1","mi.cic.int","mi.cic.x","mi.cic.z1","mi.ciw.int","mi.ciw.x","mi.ciw.z1","mid.prb.int","mid.prb.x","mid.prb.z1","mid.sb.int","mid.sb.x","mid.sb.z1","mid.mcsd.int","mid.mcsd.x","mid.mcsd.z1","mid.sig.int","mid.sig.x","mid.sig.z1","mid.cic.int","mid.cic.x","mid.cic.z1","mid.ciw.int","mid.ciw.x","mid.ciw.z1"
"4005",15,0.4,0.75,500,0.6,0.5,-0.247305844228278,-0.694567941584206,-5.1565215314515,-0.0423678899793763,-0.047744990893602,-0.30602803308324,0.0582970814793614,0.0641162846566345,0.0741385766628237,1,1,1,0.944,0.956,0.934,0.223532091485402,0.259190665577977,0.289910537037714,-0.290270111641947,-0.552497247678177,0.116503717151399,-0.0594481552613819,-0.0418527571063495,0.00893155686360777,0.0487655589862725,0.0581818431114388,0.0573933049616413,1,1,1,0.932,0.954,0.942,0.180192730802208,0.231957322758539,0.21947537409781,-2.66723571077798,-0.894512516563515,-2.22203635080857,-0.539640085441289,-0.0671644752020536,-0.171479834066485,0.049363559039833,0.0586986651521707,0.0570146843517284,1,1,1,0.896,0.962,0.952,0.183263937270909,0.236097785325936,0.225861473678574
"4006",10,0.4,0.75,500,0.6,0.5,-0.247305844228278,-0.694567941584206,-5.1565215314515,-0.0423678899793763,-0.047744990893602,-0.30602803308324,0.0582970814793614,0.0641162846566345,0.0741385766628237,1,1,1,0.944,0.956,0.934,0.223532091485402,0.259190665577977,0.289910537037714,-0.269071283187259,-0.545531934556957,0.164945960915499,-0.0551105590469158,-0.0408487484758224,0.0125517213788988,0.0487620328444721,0.0588603516582412,0.0578211885369835,1,1,1,0.932,0.952,0.942,0.182066853338175,0.232309645739286,0.219321283000375,-2.64335447377286,-0.827959509474108,-2.23897573537049,-0.534731315136213,-0.0616552987923931,-0.172192921997763,0.0493706741079612,0.0591861541392982,0.0572114178301375,1,1,1,0.91,0.956,0.95,0.183660493129918,0.236112038153829,0.225866610437845
"4007",5,0.4,0.75,500,0.6,0.5,-0.247305844228278,-0.694567941584206,-5.1565215314515,-0.0423678899793763,-0.047744990893602,-0.30602803308324,0.0582970814793614,0.0641162846566345,0.0741385766628237,1,1,1,0.944,0.956,0.934,0.223532091485402,0.259190665577977,0.289910537037714,-0.285691463197678,-0.705999828846165,0.251529180909189,-0.0575187233258824,-0.0511548274521549,0.0186917803124791,0.049606352468,0.0608274206267873,0.0592088093795451,1,1,1,0.934,0.938,0.92,0.184079318342255,0.232910795164389,0.222698985818817,-2.63635480546343,-1.0435407670223,-2.07689365181529,-0.52897881342114,-0.0761586870530903,-0.159726130125185,0.0497754103767515,0.0603908859085106,0.0572119708591428,1,1,1,0.898,0.952,0.954,0.184496215013993,0.238708674387813,0.228532054187336
"4008",2,0.4,0.75,500,0.6,0.5,-0.247305844228278,-0.694567941584206,-5.1565215314515,-0.0423678899793763,-0.047744990893602,-0.30602803308324,0.0582970814793614,0.0641162846566345,0.0741385766628237,1,1,1,0.944,0.956,0.934,0.223532091485402,0.259190665577977,0.289910537037714,-0.334115366401206,-0.642944392387042,0.289234361035565,-0.0618799998415301,-0.0431668855459769,0.0198491508079243,0.0539256533137799,0.0656453738658346,0.0641145463891222,0.994,0.836,0.844,0.882,0.866,0.874,0.186136276013391,0.230803031076858,0.221889534250762,-2.66613237567117,-0.864631047671969,-2.13349931193081,-0.526608975377883,-0.0599978929834135,-0.159916990383537,0.0505641511908086,0.0635149932669988,0.0587011377435108,1,0.942,0.988,0.904,0.914,0.94,0.186448483059609,0.238515020626738,0.231547266584661
"4009",100,0.1,0.5,500,0.6,0.5,-0.0604494375867683,-0.993046039209523,-3.32867869222025,-0.0160435725596165,-0.109558397111213,-0.333387139482671,0.0376305400581532,0.0399489292000519,0.0439310570017751,1,1,1,0.936,0.944,0.922,0.13992511039964,0.161775326307992,0.167529293531389,-0.0467956845140229,-0.143959365827236,-0.0650385002902351,-0.0130423538816051,-0.0159871873562646,-0.00694423934054735,0.0358343139181883,0.0396870930392743,0.0412092259481538,1,1,1,0.94,0.944,0.936,0.133443343208084,0.157489966285703,0.158003400023786,-1.25917566122795,-0.600901684715377,-1.60597884860757,-0.346259369146711,-0.0668066698852112,-0.169493646391376,0.0363190145716589,0.0396428643734617,0.0416902997506995,1,1,1,0.908,0.94,0.93,0.13414851894602,0.158391834041099,0.159209352800987
"4010",50,0.1,0.5,500,0.6,0.5,-0.0604494375867683,-0.993046039209523,-3.32867869222025,-0.0160435725596165,-0.109558397111213,-0.333387139482671,0.0376305400581532,0.0399489292000519,0.0439310570017751,1,1,1,0.936,0.944,0.922,0.13992511039964,0.161775326307992,0.167529293531389,-0.0503868285626601,-0.171797603038466,-0.0463822587631351,-0.0140528258877896,-0.0190597123709718,-0.0049439486673739,0.0358098603900668,0.0397266721899914,0.0412787522392907,1,1,1,0.938,0.942,0.932,0.13350280753218,0.157593205150563,0.158009350346106,-1.25795865503121,-0.618880669106701,-1.60067055530274,-0.345943250264454,-0.0689042659947361,-0.168897874980721,0.0363170676842694,0.0395860561096734,0.0416990720122625,1,1,1,0.91,0.94,0.93,0.134179470092499,0.158451090320681,0.159250682133125
"4011",25,0.1,0.5,500,0.6,0.5,-0.0604494375867683,-0.993046039209523,-3.32867869222025,-0.0160435725596165,-0.109558397111213,-0.333387139482671,0.0376305400581532,0.0399489292000519,0.0439310570017751,1,1,1,0.936,0.944,0.922,0.13992511039964,0.161775326307992,0.167529293531389,-0.0533116274638316,-0.139953394611898,-0.0647968835414983,-0.0148374018519191,-0.0155083725542463,-0.0068570750170501,0.0358850330714223,0.0397739424019707,0.0415780232169562,1,1,1,0.94,0.944,0.936,0.133637322560533,0.157780380534079,0.158241522306992,-1.26672269515496,-0.609252007043718,-1.59725120859182,-0.34854153300759,-0.0677386214760947,-0.168098158586457,0.0362974640643857,0.0396407664878759,0.0418079515305379,1,1,1,0.908,0.938,0.928,0.134204289987117,0.158554891747868,0.159311311668474
"4012",20,0.1,0.5,500,0.6,0.5,-0.0604494375867683,-0.993046039209523,-3.32867869222025,-0.0160435725596165,-0.109558397111213,-0.333387139482671,0.0376305400581532,0.0399489292000519,0.0439310570017751,1,1,1,0.936,0.944,0.922,0.13992511039964,0.161775326307992,0.167529293531389,-0.0565254386737957,-0.132258294528764,-0.0765421061121063,-0.0156877025687479,-0.0146926264564541,-0.0081071060143969,0.0359860239019861,0.0396739014243328,0.0415415957571316,1,1,1,0.938,0.944,0.934,0.133736158135933,0.157902267304893,0.158323678189092,-1.26825036188266,-0.607848039116219,-1.58826402733931,-0.349033621285143,-0.067627747996562,-0.16710969511407,0.0362900027504542,0.0396142577870648,0.0418186176072604,1,1,1,0.91,0.938,0.932,0.134219193408395,0.158541251969968,0.15928669956487
"4013",15,0.1,0.5,500,0.6,0.5,-0.0604494375867683,-0.993046039209523,-3.32867869222025,-0.0160435725596165,-0.109558397111213,-0.333387139482671,0.0376305400581532,0.0399489292000519,0.0439310570017751,1,1,1,0.936,0.944,0.922,0.13992511039964,0.161775326307992,0.167529293531389,-0.0468685926928714,-0.12483499854347,-0.0564370531088483,-0.0129860774095072,-0.0138162093536,-0.00595614706496016,0.0360456777121676,0.0398225333092808,0.0416915014452316,1,1,1,0.938,0.942,0.932,0.133818904540143,0.158100084907575,0.158557438265542,-1.26217140524389,-0.599166559276028,-1.59536269076004,-0.347369677191812,-0.0666033101805509,-0.167722758708795,0.036289058534417,0.0396490861004513,0.0418519843088561,1,1,1,0.912,0.942,0.932,0.134259513567475,0.158534321513058,0.159338378814745
"4014",10,0.1,0.5,500,0.6,0.5,-0.0604494375867683,-0.993046039209523,-3.32867869222025,-0.0160435725596165,-0.109558397111213,-0.333387139482671,0.0376305400581532,0.0399489292000519,0.0439310570017751,1,1,1,0.936,0.944,0.922,0.13992511039964,0.161775326307992,0.167529293531389,-0.055715684105446,-0.133007986260796,-0.0811258442880033,-0.0154072648579189,-0.0146989670535468,-0.00854947081623899,0.036116128402888,0.0398815777328175,0.0417511665988116,1,1,1,0.936,0.942,0.932,0.133954735775687,0.158759459697155,0.159038946622585,-1.26824175960431,-0.586001260581851,-1.60391603081127,-0.348366892638323,-0.0650363378408579,-0.168553237984272,0.0363592104483429,0.0397121957804865,0.0418690539248946,1,1,1,0.916,0.942,0.934,0.134308045913149,0.158583763726764,0.15940240626761
"4015",5,0.1,0.5,500,0.6,0.5,-0.0604494375867683,-0.993046039209523,-3.32867869222025,-0.0160435725596165,-0.109558397111213,-0.333387139482671,0.0376305400581532,0.0399489292000519,0.0439310570017751,1,1,1,0.936,0.944,0.922,0.13992511039964,0.161775326307992,0.167529293531389,-0.0637328172060096,-0.0780132139260161,-0.0686678935652795,-0.0176017510971038,-0.00850590264078457,-0.00716477627224296,0.0361623387512504,0.0404230604970912,0.0421696222987048,1,1,1,0.934,0.946,0.93,0.134497507118477,0.159655837337755,0.160264870727713,-1.26852072663754,-0.573476488852871,-1.58217219358807,-0.348820176332776,-0.0633118984074599,-0.166005945964987,0.0363199498115256,0.0399219467085139,0.041935200452365,1,1,1,0.912,0.938,0.928,0.134457566543362,0.159180727376528,0.159765727966846
"4016",2,0.1,0.5,500,0.6,0.5,-0.0604494375867683,-0.993046039209523,-3.32867869222025,-0.0160435725596165,-0.109558397111213,-0.333387139482671,0.0376305400581532,0.0399489292000519,0.0439310570017751,1,1,1,0.936,0.944,0.922,0.13992511039964,0.161775326307992,0.167529293531389,-0.00779541695061076,-0.130360105076042,0.0414260986992398,-0.00214680542283375,-0.0137970731824449,0.00419083870759097,0.0362656891606884,0.0416427271137679,0.0434932347132064,1,1,0.998,0.938,0.948,0.928,0.136009203256752,0.162679705271189,0.164137133649192,-1.26920696065873,-0.567143799146089,-1.57618276747559,-0.349479250855131,-0.0617710473836188,-0.162605773977473,0.0362710659079259,0.0404659417352594,0.0426500192580696,1,1,1,0.926,0.94,0.928,0.13507868768653,0.161176670640068,0.160987394132254
"4017",100,0.2,0.5,500,0.6,0.5,0.00765955611525026,-0.919602587810683,-6.04378184450741,0.00176219289617106,-0.0876651024865147,-0.520237778014325,0.0434109635389765,0.0462332974089695,0.0511158413022505,1,1,1,0.936,0.944,0.914,0.15908664594669,0.18427462092823,0.194882283808782,0.0681541101963815,0.0540438637872108,-0.187299040726955,0.0173113569597848,0.00540634350324805,-0.0185977383379321,0.039319701292522,0.0440579396502328,0.044312274199054,1,1,1,0.94,0.946,0.954,0.144365887461524,0.174081295746171,0.173380375026734,-2.34042066343884,-0.600356957819685,-2.90021278527457,-0.594478594363712,-0.0597388235938992,-0.284625625278035,0.0393194081245165,0.044292919926063,0.0448336899965614,1,1,1,0.882,0.948,0.946,0.145673454698025,0.176310389555682,0.175477048273689
"4018",50,0.2,0.5,500,0.6,0.5,0.00765955611525026,-0.919602587810683,-6.04378184450741,0.00176219289617106,-0.0876651024865147,-0.520237778014325,0.0434109635389765,0.0462332974089695,0.0511158413022505,1,1,1,0.936,0.944,0.914,0.15908664594669,0.18427462092823,0.194882283808782,0.0688361970235468,0.0449488081067137,-0.187675911479754,0.0174289954814701,0.00448696262761823,-0.0186150099097769,0.0394451653590812,0.0441516722255924,0.0443602394270512,1,1,1,0.938,0.948,0.952,0.144628954719219,0.174675102609162,0.173387329274983,-2.33850717520541,-0.622107925697339,-2.8821107748983,-0.594081510521007,-0.0620007328688665,-0.282476932612124,0.039313520833031,0.0442232178505783,0.0448927593128129,1,1,1,0.884,0.952,0.944,0.145757349211977,0.176478683630855,0.175564982157726
"4019",25,0.2,0.5,500,0.6,0.5,0.00765955611525026,-0.919602587810683,-6.04378184450741,0.00176219289617106,-0.0876651024865147,-0.520237778014325,0.0434109635389765,0.0462332974089695,0.0511158413022505,1,1,1,0.936,0.944,0.914,0.15908664594669,0.18427462092823,0.194882283808782,0.0623750178326618,0.0176867912045424,-0.178970253738469,0.0156984964242491,0.00174649557909662,-0.0177530730724712,0.0396827621332139,0.0446337099972309,0.0443563633791162,1,1,1,0.938,0.944,0.948,0.145059521349136,0.17542375859678,0.174189015687677,-2.33902344419049,-0.626205923430407,-2.89966105613008,-0.593112709038107,-0.0620420517820614,-0.283623677020589,0.0393864296474837,0.0444848825805827,0.0449835133556513,1,1,1,0.884,0.95,0.94,0.145785677027913,0.176718642467776,0.175862964844933
"4020",20,0.2,0.5,500,0.6,0.5,0.00765955611525026,-0.919602587810683,-6.04378184450741,0.00176219289617106,-0.0876651024865147,-0.520237778014325,0.0434109635389765,0.0462332974089695,0.0511158413022505,1,1,1,0.936,0.944,0.914,0.15908664594669,0.18427462092823,0.194882283808782,0.0579755552940297,0.0514039899111269,-0.21170196878721,0.0145765991832698,0.00507917531855833,-0.0209801169753623,0.0397226281105982,0.04460515522307,0.0443982253410131,1,1,1,0.938,0.948,0.94,0.145166238548072,0.175734804382275,0.17435526621035,-2.34278509345515,-0.626951238375143,-2.89696464205869,-0.593483855329848,-0.0622306725265909,-0.283546461240733,0.039425100781895,0.0444028349627229,0.0449539214715445,1,1,1,0.886,0.954,0.942,0.145824327000187,0.176706448845563,0.175971043408017
"4021",15,0.2,0.5,500,0.6,0.5,0.00765955611525026,-0.919602587810683,-6.04378184450741,0.00176219289617106,-0.0876651024865147,-0.520237778014325,0.0434109635389765,0.0462332974089695,0.0511158413022505,1,1,1,0.936,0.944,0.914,0.15908664594669,0.18427462092823,0.194882283808782,0.066187664790237,0.0698943330928451,-0.173862062108598,0.0165567360113959,0.00685856367310382,-0.0172221372567047,0.0399256140148498,0.0449148774988451,0.044418756840965,1,1,1,0.938,0.944,0.942,0.145320745335163,0.175794752915301,0.174965684310185,-2.34560851171771,-0.605405914849593,-2.88255341748948,-0.59434722893565,-0.0600049339366138,-0.282256822979727,0.0394152745562424,0.0444673375151627,0.0449346677344842,1,1,1,0.888,0.944,0.942,0.145928726987381,0.17673892314415,0.17627236565532
"4022",10,0.2,0.5,500,0.6,0.5,0.00765955611525026,-0.919602587810683,-6.04378184450741,0.00176219289617106,-0.0876651024865147,-0.520237778014325,0.0434109635389765,0.0462332974089695,0.0511158413022505,1,1,1,0.936,0.944,0.914,0.15908664594669,0.18427462092823,0.194882283808782,0.0419920643545819,0.0711544877027347,-0.327958915847287,0.0105034262623345,0.00694750976919272,-0.0321951711876824,0.0399287306309157,0.0451392728852947,0.0448205645914191,1,1,1,0.94,0.936,0.936,0.146155427386793,0.176372142708249,0.175769418148435,-2.34075464719523,-0.600652253637699,-2.9135208623826,-0.59316430467809,-0.0594653177242414,-0.284331046317005,0.0394121525750764,0.0445185280246029,0.0450860790867646,1,1,1,0.888,0.94,0.936,0.146153916533694,0.177036765800615,0.176671897656199
"4023",5,0.2,0.5,500,0.6,0.5,0.00765955611525026,-0.919602587810683,-6.04378184450741,0.00176219289617106,-0.0876651024865147,-0.520237778014325,0.0434109635389765,0.0462332974089695,0.0511158413022505,1,1,1,0.936,0.944,0.914,0.15908664594669,0.18427462092823,0.194882283808782,0.0517416813595737,0.0687444009393062,-0.301420235186925,0.0127443230420945,0.0065962434939392,-0.0287317590405009,0.040548335861741,0.0459327113405116,0.0461592568622125,1,1,1,0.928,0.924,0.93,0.146673766668874,0.178908624222974,0.176280470894516,-2.3374892946781,-0.611980225098262,-2.92287598442955,-0.58923007034475,-0.0600594113909128,-0.281685678998903,0.0396199568040688,0.0449094510449847,0.045655619551775,1,1,1,0.89,0.938,0.942,0.146653624322674,0.178497618528285,0.17771261131816
"4024",2,0.2,0.5,500,0.6,0.5,0.00765955611525026,-0.919602587810683,-6.04378184450741,0.00176219289617106,-0.0876651024865147,-0.520237778014325,0.0434109635389765,0.0462332974089695,0.0511158413022505,1,1,1,0.936,0.944,0.914,0.15908664594669,0.18427462092823,0.194882283808782,0.0585507195012517,0.0741773500131518,-0.294818938201954,0.0141284632062548,0.00666562596869853,-0.0269301429086359,0.0413891569770374,0.049046927081576,0.0481687458789752,1,0.986,0.974,0.93,0.904,0.906,0.148605836756033,0.182676414942158,0.179532458559269,-2.33237705902546,-0.670781345175088,-2.95076509196197,-0.582748177778456,-0.0640053129522455,-0.277847163688652,0.0399730333853255,0.0461898316924822,0.0467280102773789,1,1,1,0.884,0.938,0.934,0.14792162049692,0.180544608299555,0.179516041422699
"4025",100,0.4,0.5,500,0.6,0.5,-0.0743802974278091,-2.89056589322528,-8.3843912144373,-0.0125647750085371,-0.191269294821444,-0.528542558476685,0.0591224555902088,0.0666068731614571,0.06979755202532,1,1,1,0.942,0.942,0.924,0.223065258034993,0.259099017224669,0.280569091357333,-0.0372787399887957,-1.70965805338681,0.578738922984735,-0.00788288723525541,-0.131036822943375,0.0467409891443388,0.0472307867842832,0.0575039040213432,0.0544795375546949,1,1,1,0.934,0.952,0.956,0.178083900645336,0.230566155971864,0.216082126617503,-4.80717448170963,-2.64335691709407,-3.36261650611242,-0.978167690130454,-0.199319191003693,-0.26664031563463,0.0490824057656656,0.0584504851972954,0.0554881371905415,1,1,1,0.816,0.958,0.958,0.182127842444559,0.235483751360459,0.220755097981264
"4026",50,0.4,0.5,500,0.6,0.5,-0.0743802974278091,-2.89056589322528,-8.3843912144373,-0.0125647750085371,-0.191269294821444,-0.528542558476685,0.0591224555902088,0.0666068731614571,0.06979755202532,1,1,1,0.942,0.942,0.924,0.223065258034993,0.259099017224669,0.280569091357333,-0.0200553394859644,-1.74937579594925,0.646757512185667,-0.00424206964323125,-0.133991804391897,0.0523079514121964,0.0472173373612927,0.0575421794254674,0.0544029424465144,1,1,1,0.936,0.962,0.964,0.178400868277341,0.231108709962594,0.216185982071995,-4.80834550262297,-2.69423013685758,-3.33331506987507,-0.978044426645081,-0.202667616682887,-0.263816287991145,0.0491005495602642,0.0585911144088295,0.0555934184771717,1,1,1,0.814,0.958,0.956,0.182361294102511,0.236012747289181,0.221178474959208
"4027",25,0.4,0.5,500,0.6,0.5,-0.0743802974278091,-2.89056589322528,-8.3843912144373,-0.0125647750085371,-0.191269294821444,-0.528542558476685,0.0591224555902088,0.0666068731614571,0.06979755202532,1,1,1,0.942,0.942,0.924,0.223065258034993,0.259099017224669,0.280569091357333,-0.0451080760666677,-1.74160872836439,0.66720797710429,-0.00939383941800737,-0.132573537930542,0.0535081368895577,0.0479579313393023,0.0578995482646807,0.05486432243578,1,1,1,0.938,0.956,0.966,0.179070451927472,0.233469127387457,0.217993030681396,-4.80844150940595,-2.62422126849963,-3.31463018301268,-0.973920879675404,-0.196088584821259,-0.26198584469643,0.0493094240979493,0.0589833680418395,0.0556680326835547,1,1,1,0.814,0.962,0.958,0.18245283709327,0.237017996001354,0.221798693824314
"4028",20,0.4,0.5,500,0.6,0.5,-0.0743802974278091,-2.89056589322528,-8.3843912144373,-0.0125647750085371,-0.191269294821444,-0.528542558476685,0.0591224555902088,0.0666068731614571,0.06979755202532,1,1,1,0.942,0.942,0.924,0.223065258034993,0.259099017224669,0.280569091357333,-0.0201160495866811,-1.76456237596251,0.717719789679529,-0.00420151545960585,-0.133638382679503,0.057152254398771,0.0478174046993012,0.0581952090907985,0.0552548207875494,1,1,1,0.936,0.956,0.958,0.179611372294582,0.234779011131857,0.218702151374875,-4.80790588899544,-2.61243964069733,-3.33366293798439,-0.972016991376481,-0.194940594969191,-0.263032559495395,0.0494005029784287,0.059064346997109,0.0557648829974043,1,1,1,0.814,0.96,0.956,0.182613656942188,0.237667693184079,0.222192356564534
"4029",15,0.4,0.5,500,0.6,0.5,-0.0743802974278091,-2.89056589322528,-8.3843912144373,-0.0125647750085371,-0.191269294821444,-0.528542558476685,0.0591224555902088,0.0666068731614571,0.06979755202532,1,1,1,0.942,0.942,0.924,0.223065258034993,0.259099017224669,0.280569091357333,-0.0119406984797257,-1.64240697148095,0.661591941914104,-0.0024813997079035,-0.124014344723811,0.0526598450716551,0.0480598348961328,0.05837007965613,0.0552788817985054,1,1,1,0.936,0.958,0.954,0.180400920720402,0.236652663479156,0.219274245133747,-4.80037738882248,-2.50386422703388,-3.38808497718163,-0.967630836395396,-0.186862385881299,-0.268035660904595,0.0495467247232007,0.0590568549091211,0.0556173555042468,1,1,1,0.812,0.962,0.954,0.182842100831676,0.238582793904502,0.222417365238214
"4030",10,0.4,0.5,500,0.6,0.5,-0.0743802974278091,-2.89056589322528,-8.3843912144373,-0.0125647750085371,-0.191269294821444,-0.528542558476685,0.0591224555902088,0.0666068731614571,0.06979755202532,1,1,1,0.942,0.942,0.924,0.223065258034993,0.259099017224669,0.280569091357333,-0.0417218042168608,-1.66420086438392,0.710169206579391,-0.00863640188499151,-0.123796626325333,0.0563095053260409,0.048248021237324,0.0592486368303281,0.0554917913241157,1,1,1,0.938,0.948,0.946,0.180536665724575,0.239108420782918,0.221775007273158,-4.82840340619993,-2.58549547671165,-3.3457887960177,-0.974271396620115,-0.191324212422932,-0.263809454755886,0.0494963147350816,0.0595600806418267,0.0558029021186237,1,1,1,0.81,0.952,0.962,0.183294354446832,0.240459442931077,0.223320883089834
"4031",5,0.4,0.5,500,0.6,0.5,-0.0743802974278091,-2.89056589322528,-8.3843912144373,-0.0125647750085371,-0.191269294821444,-0.528542558476685,0.0591224555902088,0.0666068731614571,0.06979755202532,1,1,1,0.942,0.942,0.924,0.223065258034993,0.259099017224669,0.280569091357333,-0.0481938092672346,-1.54937702675193,0.602866612335343,-0.00966076961205245,-0.11234670814775,0.0468137621579237,0.0498228766076826,0.0607824483198083,0.0566625751187239,1,1,1,0.932,0.94,0.94,0.182599671898491,0.241446555107062,0.224263322934659,-4.84451872274988,-2.59466932128261,-3.41728009433276,-0.977806962233576,-0.190812802978287,-0.266290434013943,0.0494819473467415,0.0599316086135071,0.0564642587011885,1,1,1,0.808,0.954,0.956,0.184391241586377,0.243590854106125,0.224944256386315
"4032",2,0.4,0.5,500,0.6,0.5,-0.0743802974278091,-2.89056589322528,-8.3843912144373,-0.0125647750085371,-0.191269294821444,-0.528542558476685,0.0591224555902088,0.0666068731614571,0.06979755202532,1,1,1,0.942,0.942,0.924,0.223065258034993,0.259099017224669,0.280569091357333,-0.0891913292830631,-1.37706736414466,0.56020951277591,-0.0167450312765987,-0.088684937616529,0.0411397207730833,0.0531968532043938,0.0684363360189697,0.0599153028703647,0.992,0.762,0.826,0.914,0.88,0.902,0.188694072072053,0.251844259644595,0.232322957069992,-4.87797561382902,-2.66698745171037,-3.1906872713014,-0.970345922272006,-0.182528243327716,-0.243605175170086,0.0502067730834725,0.0643979922135472,0.0576296987050432,1,0.886,0.982,0.81,0.924,0.946,0.189385576460172,0.254451616667674,0.230705593765467
"4033",100,0.1,0.25,500,0.6,0.5,-0.0140133598636579,-1.74511495391487,-3.35158503543067,-0.00370089675695253,-0.188403177797509,-0.334499636823319,0.0378167823792334,0.0408241588570308,0.0440862553303032,1,1,1,0.932,0.942,0.922,0.13924830724357,0.161413655665731,0.164032014709485,-0.0482302281315762,-0.0211641633741955,-0.0611391985981243,-0.0130942104859273,-0.00231303969852878,-0.0064312274676015,0.0367865676163687,0.0403273280210311,0.041828711891188,1,1,1,0.93,0.946,0.944,0.133258915867144,0.157534325435428,0.156611616481064,-1.75486550525569,-0.87702797114849,-1.67789565690291,-0.472397430343451,-0.095462896177062,-0.175009635108285,0.0371009969753323,0.0404911645631406,0.0421843741337786,1,1,1,0.888,0.944,0.934,0.133728542631135,0.158193458719585,0.157355019734779
"4034",50,0.1,0.25,500,0.6,0.5,-0.0140133598636579,-1.74511495391487,-3.35158503543067,-0.00370089675695253,-0.188403177797509,-0.334499636823319,0.0378167823792334,0.0408241588570308,0.0440862553303032,1,1,1,0.932,0.942,0.922,0.13924830724357,0.161413655665731,0.164032014709485,-0.0549384320538771,-0.00491618904664545,-0.0669265779001375,-0.0148623760822148,-0.000535774300743154,-0.00703759968333209,0.0369179250016058,0.0404415810391675,0.0418429869773208,1,1,1,0.928,0.946,0.944,0.133298217040221,0.157699798144454,0.156783795235916,-1.75683088865337,-0.87030323341491,-1.67213508515831,-0.472671421874879,-0.0945481597111466,-0.17430194046191,0.0371210184262762,0.0405694337390569,0.0422102337244506,1,1,1,0.888,0.944,0.934,0.133745904956445,0.158300894700553,0.157390603045644
"4035",25,0.1,0.25,500,0.6,0.5,-0.0140133598636579,-1.74511495391487,-3.35158503543067,-0.00370089675695253,-0.188403177797509,-0.334499636823319,0.0378167823792334,0.0408241588570308,0.0440862553303032,1,1,1,0.932,0.942,0.922,0.13924830724357,0.161413655665731,0.164032014709485,-0.0545151579794568,-0.00861224915686126,-0.0480605406467659,-0.0147763423187973,-0.000937241357904927,-0.00505216236361391,0.0368467850305716,0.0404992117199841,0.0418562168455698,1,1,1,0.934,0.946,0.948,0.133404109699223,0.157977307284314,0.156996927002287,-1.75833141182159,-0.872759943171929,-1.65370437278242,-0.473016349039481,-0.0947008052405918,-0.172182742875692,0.0371256317296366,0.0406183766597905,0.0422587719715484,1,1,1,0.888,0.944,0.936,0.133794650456249,0.158533337944713,0.157465810603519
"4036",20,0.1,0.25,500,0.6,0.5,-0.0140133598636579,-1.74511495391487,-3.35158503543067,-0.00370089675695253,-0.188403177797509,-0.334499636823319,0.0378167823792334,0.0408241588570308,0.0440862553303032,1,1,1,0.932,0.942,0.922,0.13924830724357,0.161413655665731,0.164032014709485,-0.0507592027200907,-0.0186338422987096,-0.0461092910982996,-0.0137326937127239,-0.00202323749781757,-0.00484757157467339,0.0369154636524759,0.0405916756143409,0.0418516740791773,1,1,1,0.93,0.946,0.948,0.133476033542243,0.157960465209764,0.156976691523571,-1.75678786652478,-0.880749079016241,-1.64703867802564,-0.472830399865753,-0.095433649426516,-0.171635060729414,0.037107628633664,0.0406754245877955,0.0422227396597735,1,1,1,0.89,0.944,0.938,0.133804002154551,0.158628168560029,0.157481194115461
"4037",15,0.1,0.25,500,0.6,0.5,-0.0140133598636579,-1.74511495391487,-3.35158503543067,-0.00370089675695253,-0.188403177797509,-0.334499636823319,0.0378167823792334,0.0408241588570308,0.0440862553303032,1,1,1,0.932,0.942,0.922,0.13924830724357,0.161413655665731,0.164032014709485,-0.0531300504214378,-0.0276187307018203,-0.0364620009332782,-0.0144267865490674,-0.00299803871404396,-0.00382260000552942,0.0367806916008692,0.040602044965563,0.0419691584758266,1,1,1,0.926,0.948,0.944,0.13347161799488,0.158248603500717,0.157222869682299,-1.7588098041915,-0.89556593424526,-1.64439174724854,-0.473839070757572,-0.0969716170903261,-0.170986217594881,0.0370712541907601,0.0407037438420837,0.0423148497043581,1,1,1,0.89,0.944,0.934,0.13382900080186,0.158725828679853,0.157555231761253
